Video,Frame,Timestamp_s,Face_Detected,ROI_Valid,Iris_Center_X_Original,Iris_Center_Y_Original,Iris_Left_X_Original,Iris_Left_Y_Original,Iris_Right_X_Original,Iris_Right_Y_Original,Iris_Center_X_ROI,Iris_Center_Y_ROI,Iris_Left_X_ROI,Iris_Left_Y_ROI,Iris_Right_X_ROI,Iris_Right_Y_ROI,Iris_Diameter_px_ROI,Video_FPS
Data_Victor_6.avi,407,13.5667,True,True,713,380,723,380,704,380,202,123,260,123,150,123,110,30.0
Data_Victor_6.avi,408,13.6,True,True,714,380,723,380,705,380,205,126,258,126,152,126,106,30.0
Data_Victor_6.avi,409,13.6333,True,True,714,379,723,379,705,380,205,120,258,120,152,126,106,30.0
Data_Victor_6.avi,410,13.6667,True,True,713,379,723,379,704,380,200,120,258,120,147,126,111,30.0
Data_Victor_6.avi,411,13.7,True,True,714,380,723,380,705,380,205,126,258,126,152,126,106,30.0
Data_Victor_6.avi,412,13.7333,True,True,713,380,723,380,704,380,200,126,258,126,147,126,111,30.0
Data_Victor_6.avi,413,13.7667,True,True,713,380,723,380,704,380,202,126,260,126,150,126,110,30.0
Data_Victor_6.avi,414,13.8,True,True,713,380,723,380,704,380,202,123,260,123,150,123,110,30.0
Data_Victor_6.avi,415,13.8333,True,True,713,380,723,380,704,380,202,120,260,120,150,120,110,30.0
Data_Victor_6.avi,416,13.8667,True,True,713,380,723,380,704,380,202,126,260,126,150,126,110,30.0
Data_Victor_6.avi,417,13.9,True,True,713,380,722,380,704,380,202,126,255,126,150,126,105,30.0
Data_Victor_6.avi,418,13.9333,True,True,713,380,723,380,704,380,202,123,260,123,150,123,110,30.0
Data_Victor_6.avi,419,13.9667,True,True,713,380,723,380,704,380,202,123,260,123,150,123,110,30.0
Data_Victor_6.avi,420,14.0,True,True,713,380,723,380,704,380,202,126,260,126,150,126,110,30.0
Data_Victor_6.avi,421,14.0333,True,True,713,380,722,380,704,380,202,126,255,126,150,126,105,30.0
Data_Victor_6.avi,422,14.0667,True,True,713,380,722,380,704,380,202,120,255,120,150,120,105,30.0
Data_Victor_6.avi,423,14.1,True,True,713,380,722,380,704,381,200,120,252,120,147,126,105,30.0
Data_Victor_6.avi,424,14.1333,True,True,713,380,722,380,704,380,202,120,255,120,150,120,105,30.0
Data_Victor_6.avi,425,14.1667,True,True,713,380,722,380,704,380,200,120,252,120,147,120,105,30.0
Data_Victor_6.avi,426,14.2,True,True,716,380,725,380,707,380,208,126,260,126,156,126,104,30.0
Data_Victor_6.avi,427,14.2333,True,True,717,380,726,380,708,380,208,123,260,123,156,123,104,30.0
Data_Victor_6.avi,428,14.2667,True,True,717,380,726,380,709,380,208,123,260,123,162,123,98,30.0
Data_Victor_6.avi,429,14.3,True,True,717,380,726,380,709,380,208,123,260,123,162,123,98,30.0
Data_Victor_6.avi,430,14.3333,True,True,717,380,726,380,708,380,208,126,260,126,156,126,104,30.0
Data_Victor_6.avi,431,14.3667,True,True,718,380,727,380,709,380,211,126,262,126,160,126,102,30.0
Data_Victor_6.avi,432,14.4,True,True,718,380,727,380,709,380,211,126,262,126,160,126,102,30.0
Data_Victor_6.avi,433,14.4333,True,True,718,380,727,380,709,380,211,126,262,126,160,126,102,30.0
Data_Victor_6.avi,434,14.4667,True,True,718,380,727,380,709,380,214,126,266,126,162,126,104,30.0
Data_Victor_6.avi,435,14.5,True,True,718,380,727,380,709,380,214,123,266,123,162,123,104,30.0
Data_Victor_6.avi,436,14.5333,True,True,718,380,727,380,709,380,214,120,266,120,162,120,104,30.0
Data_Victor_6.avi,437,14.5667,True,True,717,380,726,380,709,380,208,123,260,123,162,123,98,30.0
Data_Victor_6.avi,438,14.6,True,True,718,380,727,381,709,380,214,123,266,129,162,123,104,30.0
Data_Victor_6.avi,439,14.6333,True,True,718,380,727,381,709,380,211,120,264,126,158,120,106,30.0
Data_Victor_6.avi,440,14.6667,True,True,718,381,727,381,709,381,214,126,266,126,162,126,104,30.0
Data_Victor_6.avi,441,14.7,True,True,718,381,727,381,709,381,214,126,266,126,162,126,104,30.0
Data_Victor_6.avi,442,14.7333,True,True,718,381,727,381,709,381,211,126,262,126,160,126,102,30.0
Data_Victor_6.avi,443,14.7667,True,True,718,381,727,381,709,381,214,126,266,126,162,126,104,30.0
Data_Victor_6.avi,444,14.8,True,True,718,381,727,381,709,381,208,129,260,129,156,129,104,30.0
Data_Victor_6.avi,445,14.8333,True,True,718,380,727,381,709,380,214,120,266,126,162,120,104,30.0
Data_Victor_6.avi,446,14.8667,True,True,718,381,727,381,709,381,214,126,266,126,162,126,104,30.0
Data_Victor_6.avi,447,14.9,True,True,718,381,727,381,709,381,211,126,262,126,160,126,102,30.0
Data_Victor_6.avi,448,14.9333,True,True,718,381,727,381,709,381,214,126,266,126,162,126,104,30.0
Data_Victor_6.avi,449,14.9667,True,True,717,381,726,381,709,381,208,126,260,126,162,126,98,30.0
Data_Victor_6.avi,450,15.0,True,True,717,381,726,381,709,381,208,126,260,126,162,126,98,30.0
Data_Victor_6.avi,451,15.0333,True,True,718,381,727,381,709,381,214,126,266,126,162,126,104,30.0
Data_Victor_6.avi,452,15.0667,True,True,718,381,727,381,709,381,214,126,266,126,162,126,104,30.0
Data_Victor_6.avi,453,15.1,True,True,718,381,727,381,709,381,214,126,266,126,162,126,104,30.0
Data_Victor_6.avi,454,15.1333,True,True,717,381,726,381,709,381,208,126,260,126,162,126,98,30.0
Data_Victor_6.avi,455,15.1667,True,True,717,381,726,381,709,381,208,126,260,126,162,126,98,30.0
Data_Victor_6.avi,456,15.2,True,True,717,381,726,381,709,381,208,126,260,126,162,126,98,30.0
Data_Victor_6.avi,457,15.2333,True,True,717,380,726,381,709,380,208,123,260,129,162,123,98,30.0
Data_Victor_6.avi,458,15.2667,True,True,717,380,726,380,709,380,208,123,260,123,162,123,98,30.0
Data_Victor_6.avi,459,15.3,True,True,717,380,726,380,709,380,208,123,260,123,162,123,98,30.0
Data_Victor_6.avi,460,15.3333,True,True,717,380,726,380,709,380,208,123,260,123,162,123,98,30.0
Data_Victor_6.avi,461,15.3667,True,True,717,380,726,381,709,380,208,123,260,129,162,123,98,30.0
Data_Victor_6.avi,462,15.4,True,True,717,380,726,380,709,380,208,123,260,123,162,123,98,30.0
Data_Victor_6.avi,463,15.4333,True,True,717,380,726,380,709,380,208,123,260,123,162,123,98,30.0
Data_Victor_6.avi,464,15.4667,True,True,717,380,726,381,708,380,208,123,260,129,156,123,104,30.0
Data_Victor_6.avi,465,15.5,True,True,717,380,726,381,709,380,208,120,260,126,162,120,98,30.0
Data_Victor_6.avi,466,15.5333,True,True,717,380,726,381,709,380,208,123,260,129,162,123,98,30.0
Data_Victor_6.avi,467,15.5667,True,True,717,381,726,381,709,381,208,126,260,126,162,126,98,30.0
Data_Victor_6.avi,468,15.6,True,True,717,381,726,381,709,381,208,129,260,129,162,129,98,30.0
Data_Victor_6.avi,469,15.6333,True,True,717,381,726,381,709,381,208,126,260,126,162,126,98,30.0
Data_Victor_6.avi,470,15.6667,True,True,717,381,726,381,709,381,208,126,260,126,162,126,98,30.0
Data_Victor_6.avi,471,15.7,True,True,718,381,727,381,709,381,214,126,266,126,162,126,104,30.0
Data_Victor_6.avi,472,15.7333,True,True,718,381,727,381,709,381,211,126,262,126,160,126,102,30.0
Data_Victor_6.avi,473,15.7667,True,True,718,381,727,381,709,381,214,126,266,126,162,126,104,30.0
Data_Victor_6.avi,474,15.8,True,True,718,381,727,381,709,381,211,126,262,126,160,126,102,30.0
Data_Victor_6.avi,475,15.8333,True,True,718,381,727,381,709,381,211,126,264,126,158,126,106,30.0
Data_Victor_6.avi,476,15.8667,True,True,718,381,727,381,709,381,211,126,262,126,160,126,102,30.0
Data_Victor_6.avi,477,15.9,True,True,718,380,727,381,709,380,211,120,262,126,160,120,102,30.0
Data_Victor_6.avi,478,15.9333,True,True,718,380,727,381,709,380,211,120,262,126,160,120,102,30.0
Data_Victor_6.avi,479,15.9667,True,True,718,380,727,380,709,380,211,123,262,123,160,123,102,30.0
Data_Victor_6.avi,480,16.0,True,True,718,380,727,381,709,380,211,123,262,129,160,123,102,30.0
Data_Victor_6.avi,481,16.0333,True,True,718,380,727,381,709,380,208,120,260,126,156,120,104,30.0
Data_Victor_6.avi,482,16.0667,True,True,718,380,727,381,709,380,208,123,260,129,156,123,104,30.0
Data_Victor_6.avi,483,16.1,True,True,718,381,727,381,710,381,208,126,260,126,162,126,98,30.0
Data_Victor_6.avi,484,16.1333,True,True,720,381,728,381,712,381,217,123,264,123,170,123,94,30.0
Data_Victor_6.avi,485,16.1667,True,True,720,381,728,381,712,381,217,123,264,123,170,123,94,30.0
Data_Victor_6.avi,486,16.2,True,True,720,380,728,381,712,380,217,123,264,129,170,123,94,30.0
Data_Victor_6.avi,487,16.2333,True,True,720,381,728,381,712,381,217,123,264,123,170,123,94,30.0
Data_Victor_6.avi,488,16.2667,True,True,720,381,728,381,712,381,217,123,264,123,170,123,94,30.0
Data_Victor_6.avi,489,16.3,True,True,721,381,729,381,713,381,223,123,270,123,176,123,94,30.0
Data_Victor_6.avi,490,16.3333,True,True,720,381,728,381,712,381,217,123,264,123,170,123,94,30.0
Data_Victor_6.avi,491,16.3667,True,True,720,381,728,381,712,381,217,123,264,123,170,123,94,30.0
Data_Victor_6.avi,492,16.4,True,True,720,381,729,381,712,381,217,123,270,123,170,123,100,30.0
Data_Victor_6.avi,493,16.4333,True,True,721,381,729,381,713,381,223,123,270,123,176,123,94,30.0
Data_Victor_6.avi,494,16.4667,True,True,721,381,729,381,713,381,223,123,270,123,176,123,94,30.0
Data_Victor_6.avi,495,16.5,True,True,721,381,729,381,713,381,223,123,270,123,176,123,94,30.0
Data_Victor_6.avi,496,16.5333,True,True,721,381,729,381,713,381,223,123,270,123,176,123,94,30.0
Data_Victor_6.avi,497,16.5667,True,True,721,381,729,381,713,381,223,123,270,123,176,123,94,30.0
Data_Victor_6.avi,498,16.6,True,True,721,381,729,381,713,381,223,123,270,123,176,123,94,30.0
Data_Victor_6.avi,499,16.6333,True,True,721,380,729,381,713,380,223,120,270,126,176,120,94,30.0
Data_Victor_6.avi,500,16.6667,True,True,721,380,729,381,713,380,223,120,270,126,176,120,94,30.0
Data_Victor_6.avi,501,16.7,True,True,721,380,729,381,713,380,223,120,270,126,176,120,94,30.0
Data_Victor_6.avi,502,16.7333,True,True,721,380,729,381,713,380,223,123,270,129,176,123,94,30.0
Data_Victor_6.avi,503,16.7667,True,True,721,380,729,381,713,380,223,120,270,126,176,120,94,30.0
Data_Victor_6.avi,504,16.8,True,True,721,380,729,381,713,380,223,116,270,123,176,116,94,30.0
Data_Victor_6.avi,505,16.8333,True,True,721,381,729,381,713,381,223,123,270,123,176,123,94,30.0
Data_Victor_6.avi,506,16.8667,True,True,721,380,729,381,713,380,223,120,270,126,176,120,94,30.0
Data_Victor_6.avi,507,16.9,True,True,721,381,729,381,713,381,223,123,270,123,176,123,94,30.0
Data_Victor_6.avi,508,16.9333,True,True,721,381,729,381,713,381,223,126,270,126,176,126,94,30.0
Data_Victor_6.avi,509,16.9667,True,True,721,381,729,381,713,381,223,126,270,126,176,126,94,30.0
Data_Victor_6.avi,510,17.0,True,True,721,380,729,381,713,380,223,123,270,129,176,123,94,30.0
Data_Victor_6.avi,511,17.0333,True,True,721,381,729,381,713,381,223,123,270,123,176,123,94,30.0
Data_Victor_6.avi,512,17.0667,True,True,721,381,729,381,713,381,223,126,270,126,176,126,94,30.0
Data_Victor_6.avi,513,17.1,True,True,721,381,729,381,713,381,223,126,270,126,176,126,94,30.0
Data_Victor_6.avi,514,17.1333,True,True,721,381,729,381,713,381,223,123,270,123,176,123,94,30.0
Data_Victor_6.avi,515,17.1667,True,True,721,381,729,381,713,381,223,126,270,126,176,126,94,30.0
Data_Victor_6.avi,516,17.2,True,True,721,381,729,381,713,381,223,126,270,126,176,126,94,30.0
Data_Victor_6.avi,517,17.2333,True,True,721,381,729,381,713,381,220,123,268,123,173,123,95,30.0
Data_Victor_6.avi,518,17.2667,True,True,721,381,729,381,713,381,217,123,264,123,170,123,94,30.0
Data_Victor_6.avi,519,17.3,True,True,721,381,729,381,713,381,217,123,264,123,170,123,94,30.0
Data_Victor_6.avi,520,17.3333,True,True,720,380,729,381,712,380,214,123,266,129,168,123,98,30.0
Data_Victor_6.avi,521,17.3667,True,True,720,380,729,381,711,380,217,123,270,129,164,123,106,30.0
Data_Victor_6.avi,522,17.4,True,True,720,380,729,381,712,380,217,123,270,129,170,123,100,30.0
Data_Victor_6.avi,523,17.4333,True,True,720,380,729,381,712,380,214,123,266,129,168,123,98,30.0
Data_Victor_6.avi,524,17.4667,True,True,720,380,729,381,712,380,217,123,270,129,170,123,100,30.0
Data_Victor_6.avi,525,17.5,True,True,720,380,729,381,712,380,214,123,266,129,168,123,98,30.0
Data_Victor_6.avi,526,17.5333,True,True,720,380,729,381,712,380,214,123,266,129,168,123,98,30.0
Data_Victor_6.avi,527,17.5667,True,True,720,380,728,381,712,380,217,123,264,129,170,123,94,30.0
Data_Victor_6.avi,528,17.6,True,True,720,381,729,381,712,381,217,126,270,126,170,126,100,30.0
Data_Victor_6.avi,529,17.6333,True,True,719,380,728,381,711,380,214,123,266,129,168,123,98,30.0
Data_Victor_6.avi,530,17.6667,True,True,719,381,728,381,711,381,211,126,264,126,164,126,100,30.0
Data_Victor_6.avi,531,17.7,True,True,719,380,728,381,711,380,211,123,264,129,164,123,100,30.0
Data_Victor_6.avi,532,17.7333,True,True,719,380,728,381,711,380,211,123,264,129,164,123,100,30.0
Data_Victor_6.avi,533,17.7667,True,True,719,380,728,381,711,380,211,123,264,129,164,123,100,30.0
Data_Victor_6.avi,534,17.8,True,True,719,380,728,381,711,380,214,123,266,129,168,123,98,30.0
Data_Victor_6.avi,535,17.8333,True,True,720,381,728,381,712,381,217,129,264,129,170,129,94,30.0
Data_Victor_6.avi,536,17.8667,True,True,720,380,729,381,712,380,217,123,270,129,170,123,100,30.0
Data_Victor_6.avi,537,17.9,True,True,720,380,729,381,712,380,217,123,270,129,170,123,100,30.0
Data_Victor_6.avi,538,17.9333,True,True,720,380,729,381,712,380,217,123,270,129,170,123,100,30.0
Data_Victor_6.avi,539,17.9667,True,True,720,380,729,381,711,380,217,123,270,129,164,123,106,30.0
Data_Victor_6.avi,540,18.0,True,True,719,380,728,381,711,380,211,123,264,129,164,123,100,30.0
Data_Victor_7.avi,1,0.0333,True,True,734,395,743,395,725,395,205,123,257,123,154,123,103,30.0
Data_Victor_7.avi,2,0.0667,True,True,734,395,743,395,725,395,205,123,257,123,154,123,103,30.0
Data_Victor_7.avi,3,0.1,True,True,734,395,743,395,726,395,208,123,260,123,162,123,98,30.0
Data_Victor_7.avi,4,0.1333,True,True,735,395,744,395,726,395,211,123,262,123,160,123,102,30.0
Data_Victor_7.avi,5,0.1667,True,True,734,395,743,395,726,395,202,120,255,120,156,120,99,30.0
Data_Victor_7.avi,6,0.2,True,True,734,395,743,395,726,395,202,126,255,126,156,126,99,30.0
Data_Victor_7.avi,7,0.2333,True,True,734,395,743,395,725,395,205,126,257,126,154,126,103,30.0
Data_Victor_7.avi,8,0.2667,True,True,734,395,743,395,725,395,208,126,260,126,156,126,104,30.0
Data_Victor_7.avi,9,0.3,True,True,734,395,743,395,725,395,208,126,260,126,156,126,104,30.0
Data_Victor_7.avi,10,0.3333,True,True,734,395,743,395,725,395,208,126,260,126,156,126,104,30.0
Data_Victor_7.avi,11,0.3667,True,True,734,395,743,395,725,395,208,126,260,126,156,126,104,30.0
Data_Victor_7.avi,12,0.4,True,True,733,395,742,395,724,395,202,126,255,126,150,126,105,30.0
Data_Victor_7.avi,13,0.4333,True,True,733,395,742,395,724,395,205,126,257,126,154,126,103,30.0
Data_Victor_7.avi,14,0.4667,True,True,733,395,742,395,724,395,205,126,257,126,154,126,103,30.0
Data_Victor_7.avi,15,0.5,True,True,733,395,742,395,724,395,205,126,257,126,154,126,103,30.0
Data_Victor_7.avi,16,0.5333,True,True,733,395,742,395,724,395,208,126,260,126,156,126,104,30.0
Data_Victor_7.avi,17,0.5667,True,True,733,395,742,395,724,395,208,126,260,126,156,126,104,30.0
Data_Victor_7.avi,18,0.6,True,True,731,394,740,394,722,395,202,120,255,120,150,126,105,30.0
Data_Victor_7.avi,19,0.6333,True,True,730,394,740,394,721,394,197,123,255,123,144,123,111,30.0
Data_Victor_7.avi,20,0.6667,True,True,730,393,740,393,721,394,200,116,257,116,148,123,109,30.0
Data_Victor_7.avi,21,0.7,True,True,730,393,740,393,721,394,200,116,257,116,148,123,109,30.0
Data_Victor_7.avi,22,0.7333,True,True,730,393,740,393,721,394,197,116,255,116,144,123,111,30.0
Data_Victor_7.avi,23,0.7667,True,True,730,393,740,393,721,394,197,116,255,116,144,123,111,30.0
Data_Victor_7.avi,24,0.8,True,True,731,393,740,393,722,394,200,116,251,116,148,123,103,30.0
Data_Victor_7.avi,25,0.8333,True,True,731,393,740,393,722,394,200,116,251,116,148,123,103,30.0
Data_Victor_7.avi,26,0.8667,True,True,731,393,740,393,722,394,200,116,251,116,148,123,103,30.0
Data_Victor_7.avi,27,0.9,True,True,731,393,741,393,722,394,200,120,257,120,148,126,109,30.0
Data_Victor_7.avi,28,0.9333,True,True,731,393,741,393,722,393,200,123,257,123,148,123,109,30.0
Data_Victor_7.avi,29,0.9667,True,True,731,393,741,393,722,394,197,120,253,120,146,126,107,30.0
Data_Victor_7.avi,30,1.0,True,True,731,393,741,393,722,394,194,120,251,120,142,126,109,30.0
Data_Victor_7.avi,31,1.0333,True,True,731,393,741,393,722,394,197,120,253,120,146,126,107,30.0
Data_Victor_7.avi,32,1.0667,True,True,732,393,741,393,723,394,200,120,251,120,148,126,103,30.0
Data_Victor_7.avi,33,1.1,True,True,732,393,741,393,723,394,200,120,251,120,148,126,103,30.0
Data_Victor_7.avi,34,1.1333,True,True,732,393,742,393,723,394,200,116,257,116,148,123,109,30.0
Data_Victor_7.avi,35,1.1667,True,True,732,393,741,393,723,394,200,116,251,116,148,123,103,30.0
Data_Victor_7.avi,36,1.2,True,True,732,393,742,393,723,394,200,116,257,116,148,123,109,30.0
Data_Victor_7.avi,37,1.2333,True,True,732,393,741,393,723,394,200,116,251,116,148,123,103,30.0
Data_Victor_7.avi,38,1.2667,True,True,732,394,741,394,723,394,200,123,251,123,148,123,103,30.0
Data_Victor_7.avi,39,1.3,True,True,731,394,741,394,722,394,200,123,257,123,148,123,109,30.0
Data_Victor_7.avi,40,1.3333,True,True,731,394,741,394,722,394,200,123,257,123,148,123,109,30.0
Data_Victor_7.avi,41,1.3667,True,True,731,394,740,394,722,394,200,123,251,123,148,123,103,30.0
Data_Victor_7.avi,42,1.4,True,True,731,394,740,394,722,394,200,120,251,120,148,120,103,30.0
Data_Victor_7.avi,43,1.4333,True,True,730,394,740,394,721,394,197,123,253,123,146,123,107,30.0
Data_Victor_7.avi,44,1.4667,True,True,730,394,740,394,721,394,197,123,253,123,146,123,107,30.0
Data_Victor_7.avi,45,1.5,True,True,730,394,740,394,721,394,197,123,253,123,146,123,107,30.0
Data_Victor_7.avi,46,1.5333,True,True,730,393,740,393,721,394,200,116,257,116,148,123,109,30.0
Data_Victor_7.avi,47,1.5667,True,True,730,393,740,393,721,394,200,116,257,116,148,123,109,30.0
Data_Victor_7.avi,48,1.6,True,True,730,393,740,393,721,394,197,116,255,116,144,123,111,30.0
Data_Victor_7.avi,49,1.6333,True,True,731,393,740,393,722,394,202,116,255,116,150,123,105,30.0
Data_Victor_7.avi,50,1.6667,True,True,731,393,740,393,722,394,200,116,251,116,148,123,103,30.0
Data_Victor_7.avi,51,1.7,True,True,731,394,740,394,722,394,200,123,251,123,148,123,103,30.0
Data_Victor_7.avi,52,1.7333,True,True,731,394,741,394,722,394,200,123,257,123,148,123,109,30.0
Data_Victor_7.avi,53,1.7667,True,True,731,394,741,394,722,394,197,123,255,123,144,123,111,30.0
Data_Victor_7.avi,54,1.8,True,True,732,394,741,394,723,394,202,123,255,123,150,123,105,30.0
Data_Victor_7.avi,55,1.8333,True,True,731,394,741,394,722,394,197,126,255,126,144,126,111,30.0
Data_Victor_7.avi,56,1.8667,True,True,732,394,741,394,723,394,200,123,251,123,148,123,103,30.0
Data_Victor_7.avi,57,1.9,True,True,732,394,741,394,723,394,200,123,251,123,148,123,103,30.0
Data_Victor_7.avi,58,1.9333,True,True,732,394,741,394,723,394,200,123,251,123,148,123,103,30.0
Data_Victor_7.avi,59,1.9667,True,True,732,394,741,394,723,394,200,123,251,123,148,123,103,30.0
Data_Victor_7.avi,60,2.0,True,True,732,394,741,394,723,394,200,123,251,123,148,123,103,30.0
Data_Victor_7.avi,61,2.0333,True,True,732,394,741,394,723,394,200,123,251,123,148,123,103,30.0
Data_Victor_7.avi,62,2.0667,True,True,732,394,741,394,723,395,202,120,255,120,150,126,105,30.0
Data_Victor_7.avi,63,2.1,True,True,732,394,741,394,723,394,205,123,257,123,154,123,103,30.0
Data_Victor_7.avi,64,2.1333,True,True,732,394,741,394,723,395,205,116,257,116,154,123,103,30.0
Data_Victor_7.avi,65,2.1667,True,True,732,394,741,394,723,394,202,123,253,123,152,123,101,30.0
Data_Victor_7.avi,66,2.2,True,True,731,394,741,394,722,395,200,120,257,120,148,126,109,30.0
Data_Victor_7.avi,67,2.2333,True,True,731,394,741,394,722,395,197,120,253,120,146,126,107,30.0
Data_Victor_7.avi,68,2.2667,True,True,732,394,741,394,723,395,200,123,251,123,148,129,103,30.0
Data_Victor_7.avi,69,2.3,True,True,733,394,742,394,724,395,205,120,257,120,154,126,103,30.0
Data_Victor_7.avi,70,2.3333,True,True,734,394,743,394,725,394,211,123,262,123,160,123,102,30.0
Data_Victor_7.avi,71,2.3667,True,True,733,394,742,394,724,394,205,123,257,123,154,123,103,30.0
Data_Victor_7.avi,72,2.4,True,True,734,394,743,394,725,394,211,123,262,123,160,123,102,30.0
Data_Victor_7.avi,73,2.4333,True,True,735,394,744,394,726,394,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,74,2.4667,True,True,735,394,744,394,727,394,211,126,262,126,165,126,97,30.0
Data_Victor_7.avi,75,2.5,True,True,735,393,744,394,727,393,211,120,262,126,165,120,97,30.0
Data_Victor_7.avi,76,2.5333,True,True,735,393,744,393,727,393,211,123,262,123,165,123,97,30.0
Data_Victor_7.avi,77,2.5667,True,True,735,393,744,394,727,393,211,120,262,126,165,120,97,30.0
Data_Victor_7.avi,78,2.6,True,True,735,393,744,394,727,393,211,120,262,126,165,120,97,30.0
Data_Victor_7.avi,79,2.6333,True,True,735,394,744,394,727,394,211,126,262,126,165,126,97,30.0
Data_Victor_7.avi,80,2.6667,True,True,735,394,744,394,727,394,205,126,257,126,160,126,97,30.0
Data_Victor_7.avi,81,2.7,True,True,735,394,744,394,727,394,211,126,262,126,165,126,97,30.0
Data_Victor_7.avi,82,2.7333,True,True,735,394,744,394,727,394,211,126,262,126,165,126,97,30.0
Data_Victor_7.avi,83,2.7667,True,True,735,394,744,394,727,394,211,126,262,126,165,126,97,30.0
Data_Victor_7.avi,84,2.8,True,True,735,394,744,394,727,394,211,126,262,126,165,126,97,30.0
Data_Victor_7.avi,85,2.8333,True,True,735,394,744,394,727,394,211,126,262,126,165,126,97,30.0
Data_Victor_7.avi,86,2.8667,True,True,735,394,744,394,727,394,208,126,260,126,162,126,98,30.0
Data_Victor_7.avi,87,2.9,True,True,735,394,744,394,727,394,208,126,260,126,162,126,98,30.0
Data_Victor_7.avi,88,2.9333,True,True,735,394,744,394,727,394,208,123,260,123,162,123,98,30.0
Data_Victor_7.avi,89,2.9667,True,True,735,394,744,394,727,394,208,126,260,126,162,126,98,30.0
Data_Victor_7.avi,90,3.0,True,True,736,394,745,394,727,394,214,126,266,126,162,126,104,30.0
Data_Victor_7.avi,91,3.0333,True,True,736,394,745,394,727,394,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,92,3.0667,True,True,736,394,745,394,727,394,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,93,3.1,True,True,736,394,745,394,727,394,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,94,3.1333,True,True,736,394,745,394,727,394,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,95,3.1667,True,True,736,394,745,394,727,394,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,96,3.2,True,True,736,394,745,394,728,394,211,126,262,126,165,126,97,30.0
Data_Victor_7.avi,97,3.2333,True,True,736,394,745,394,727,394,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,98,3.2667,True,True,736,394,745,394,727,394,211,123,262,123,160,123,102,30.0
Data_Victor_7.avi,99,3.3,True,True,736,394,745,394,727,394,211,123,262,123,160,123,102,30.0
Data_Victor_7.avi,100,3.3333,True,True,736,394,745,394,728,394,211,123,262,123,165,123,97,30.0
Data_Victor_7.avi,101,3.3667,True,True,736,394,745,394,728,394,211,123,262,123,165,123,97,30.0
Data_Victor_7.avi,102,3.4,True,True,736,394,745,394,728,394,211,123,262,123,165,123,97,30.0
Data_Victor_7.avi,103,3.4333,True,True,736,394,745,394,727,394,211,123,262,123,160,123,102,30.0
Data_Victor_7.avi,104,3.4667,True,True,736,394,745,395,728,394,211,123,262,129,165,123,97,30.0
Data_Victor_7.avi,105,3.5,True,True,737,394,746,394,728,394,214,123,266,123,162,123,104,30.0
Data_Victor_7.avi,106,3.5333,True,True,737,394,746,394,728,394,217,123,268,123,165,123,103,30.0
Data_Victor_7.avi,107,3.5667,True,True,736,394,745,395,728,394,211,123,262,129,165,123,97,30.0
Data_Victor_7.avi,108,3.6,True,True,737,394,746,395,728,394,217,123,268,129,165,123,103,30.0
Data_Victor_7.avi,109,3.6333,True,True,737,394,746,395,728,394,211,123,262,129,160,123,102,30.0
Data_Victor_7.avi,110,3.6667,True,True,737,394,746,395,728,394,211,123,262,129,160,123,102,30.0
Data_Victor_7.avi,111,3.7,True,True,737,395,746,395,728,395,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,112,3.7333,True,True,737,394,746,395,728,394,211,120,262,126,160,120,102,30.0
Data_Victor_7.avi,113,3.7667,True,True,737,395,746,395,728,395,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,114,3.8,True,True,737,395,746,395,728,395,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,115,3.8333,True,True,737,395,746,395,728,395,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,116,3.8667,True,True,737,395,746,395,728,395,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,117,3.9,True,True,737,395,746,395,728,395,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,118,3.9333,True,True,737,395,746,395,728,395,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,119,3.9667,True,True,737,395,746,395,728,395,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,120,4.0,True,True,737,395,746,395,728,395,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,121,4.0333,True,True,737,395,746,395,728,395,211,129,262,129,160,129,102,30.0
Data_Victor_7.avi,122,4.0667,True,True,737,395,746,395,728,395,211,129,262,129,160,129,102,30.0
Data_Victor_7.avi,123,4.1,True,True,737,394,746,395,728,394,211,123,262,129,160,123,102,30.0
Data_Victor_7.avi,124,4.1333,True,True,737,394,746,395,728,394,211,123,262,129,160,123,102,30.0
Data_Victor_7.avi,125,4.1667,True,True,737,395,746,395,728,395,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,126,4.2,True,True,737,395,746,395,728,395,211,126,262,126,160,126,102,30.0
Data_Victor_7.avi,127,4.2333,True,True,737,395,746,395,729,395,208,126,260,126,162,126,98,30.0
