video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,darkest_pixel_x,darkest_pixel_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,139,4633.333,True,358.000,192.000,0.000,376.000,182.000,360,176,0.021265,-0.099264,0.994834,52.072,59.133,5.324,1628.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,140,4666.667,True,358.000,192.000,0.000,376.000,182.000,361,175,0.021265,-0.099264,0.994834,50.379,57.202,121.579,1646.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,141,4700.000,True,358.000,192.000,0.000,376.000,182.000,360,175,0.021265,-0.099264,0.994834,50.128,55.896,109.496,1612.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,142,4733.333,True,358.000,192.000,0.000,376.000,182.000,360,175,0.021265,-0.099264,0.994834,48.865,57.515,155.968,1641.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,143,4766.667,True,358.000,192.000,0.000,377.000,182.000,359,175,0.024993,-0.099256,0.994748,51.846,58.097,172.002,1659.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,144,4800.000,True,358.000,192.000,0.000,377.000,182.000,359,176,0.024993,-0.099256,0.994748,50.352,57.268,4.327,1613.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,145,4833.333,True,358.000,192.000,0.000,377.000,182.000,363,165,0.024993,-0.099256,0.994748,48.786,55.500,81.535,1621.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,146,4866.667,True,358.000,192.000,0.000,377.000,182.000,362,164,0.024993,-0.099256,0.994748,50.621,52.530,119.272,1607.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,147,4900.000,True,358.000,192.000,0.000,377.000,182.000,362,164,0.024993,-0.099256,0.994748,49.340,56.385,108.242,1609.0
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,148,4933.333,True,358.000,192.000,0.000,376.000,183.000,361,164,0.021301,-0.102947,0.994459,52.979,55.737,127.772,1714.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,149,4966.667,True,358.000,192.000,0.000,376.000,184.000,360,176,0.021339,-0.106630,0.994070,49.839,53.460,103.179,1613.5
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,150,5000.000,True,358.000,192.000,0.000,375.000,184.000,358,176,0.017611,-0.106637,0.994142,49.894,53.827,117.279,1487.5
