Amplitud_A,Velocidad_Pico_Real,Velocidad_Predicha_Modelo,Residuo
9.70359054814738,293.63093417843254,299.53756520567896,-5.906631027246419
8.490522511849461,258.71651559651104,271.3241149434256,-12.607599346914583
17.98645592926594,461.5306063482761,443.9176674239906,17.61293892428546
13.71545927099774,403.81668745907535,378.861377368822,24.955310090253363
8.561338943389043,239.74283695199566,273.031160146422,-33.28832319442634
9.193481312938578,255.79997080540497,287.9359480943699,-32.13597728896494
7.408896215886289,255.57387980509833,244.28096976232442,11.292910042773912
8.717344045874762,289.97934662160065,276.76490280736317,13.214443814237484
7.76328883766374,259.21980276370164,253.3456071097565,5.874195653945151
10.230719343851469,344.4026628336302,311.1404561689239,33.2622066647063
7.225742888297357,277.5899371983966,239.5162565683067,38.07368063008994
6.519605965994171,212.323717717046,220.62220725290507,-8.298489535859062
6.1263003749765454,199.51495201566237,209.72787426132098,-10.212922245658604
7.800144298383105,294.279347234504,254.27671434549728,40.00263288900669
34.91350915428458,576.7218988981923,581.9923383298517,-5.2704394316593834
6.848095388325631,198.15396265315405,229.5163082103841,-31.362345557230043
10.211687703503074,302.38412641794946,310.72821984232695,-8.34409342437749
12.199021037199273,353.24672801686444,351.21050695274863,2.036221064115807
10.325401303422817,340.4381303744188,313.1839830224414,27.254147351977394
11.054680156056794,290.99952109305957,328.52162202204994,-37.52210092899037
13.998957526255024,396.22341598081493,383.74363633717616,12.479779643638778
31.12858818907748,584.4256750405214,562.4860488632868,21.939626177234572
8.445723574429977,256.89110958869395,270.2402826835061,-13.349173094812159
5.838897526143089,217.11049960131393,201.5943244798861,15.516175121427835
5.263600835495314,176.95694831749978,184.86357903271212,-7.906630715212344
8.44346436469574,258.24763264710384,270.1855438766863,-11.937911229582483
8.528447232067363,248.93520504897933,272.23924671093494,-23.30404166195561
9.057336847563088,264.0530080712618,284.77592884331466,-20.722920772052873
7.19468936216563,235.88831628323072,238.7029307910204,-2.8146145077896847
6.640256733081482,249.09069990718757,223.910351163727,25.18034874346057
5.329049895935688,210.56591950116987,186.79771384191122,23.768205659258655
9.739409958617438,288.12109358370685,300.3382793487483,-12.21718576504145
11.002937082028824,311.3653061709743,327.456501505619,-16.09119533464468
15.625068561767332,412.7506341996678,410.12207607721365,2.6285581224541374
13.72079991616493,373.20565819228267,378.95416034758557,-5.748502155302901
10.156330417347373,323.0426013820361,309.52633201969957,13.516269362336516
6.2512649807264795,181.56725750679215,213.21865866293692,-31.65140115614477
9.489726583105204,289.73963635211004,294.7189769628137,-4.979340610703673
